Country,date,coicop,value,diff
EE,Apr-20,Housing (rentals and repairs),-0.0337049791004272,0.2890382993947392
EE,Apr-20,Other,0.02933488093495,0.2890382993947392
EE,Apr-20,Transport,0.4002348638112015,0.2890382993947392
EE,Apr-20,"Water, electricity, gas and other fuels",-0.5209364863289707,0.2890382993947392
EE,May-20,"Alcoholic beverages, tobacco and narcotics",0.0828523966860674,0.2484202895811245
EE,May-20,Clothing and footwear,0.0013545140068875,0.2484202895811245
EE,May-20,Food and non-alcoholic beverages,0.2425473767626502,0.2484202895811245
EE,May-20,Housing (rentals and repairs),-0.0957276701453513,0.2484202895811245
EE,May-20,Other,0.1726693207677878,0.2484202895811245
EE,May-20,Transport,0.4563784458437706,0.2484202895811245
EE,May-20,"Water, electricity, gas and other fuels",-0.6116540943406883,0.2484202895811245
EE,Jun-20,"Alcoholic beverages, tobacco and narcotics",0.0831292349951003,0.5072368225324535
EE,Jun-20,Clothing and footwear,0.0064671157985084,0.5072368225324535
EE,Jun-20,Food and non-alcoholic beverages,0.2777347127730797,0.5072368225324535
EE,Jun-20,Housing (rentals and repairs),-0.1456675992987748,0.5072368225324535
EE,Jun-20,Other,0.2259647155245725,0.5072368225324535
EE,Jun-20,Transport,0.3034214123420265,0.5072368225324535
EE,Jun-20,"Water, electricity, gas and other fuels",-0.243812769602059,0.5072368225324535
EE,Jul-20,"Alcoholic beverages, tobacco and narcotics",0.0680587760245463,0.1678985814126891
EE,Jul-20,Clothing and footwear,-0.0528969553689114,0.1678985814126891
EE,Jul-20,Food and non-alcoholic beverages,0.2402556267165195,0.1678985814126891
EE,Jul-20,Housing (rentals and repairs),-0.1107624016916481,0.1678985814126891
EE,Jul-20,Other,0.2528648169954382,0.1678985814126891
EE,Jul-20,Transport,0.2924224096874751,0.1678985814126891
EE,Jul-20,"Water, electricity, gas and other fuels",-0.5220436909507307,0.1678985814126891
EE,Aug-20,"Alcoholic beverages, tobacco and narcotics",0.0620331723944804,0.3712930813215872
EE,Aug-20,Clothing and footwear,-0.0266745626117352,0.3712930813215872
EE,Aug-20,Food and non-alcoholic beverages,0.2250252780340722,0.3712930813215872
EE,Aug-20,Housing (rentals and repairs),-0.1744798652079755,0.3712930813215872
EE,Aug-20,Other,0.2635372521375563,0.3712930813215872
EE,Aug-20,Transport,0.3079959302218354,0.3712930813215872
EE,Aug-20,"Water, electricity, gas and other fuels",-0.2861441236466464,0.3712930813215872
EE,Sep-20,"Alcoholic beverages, tobacco and narcotics",0.0570073073621981,0.2320126408580594
EE,Sep-20,Clothing and footwear,-0.0114079637712545,0.2320126408580594
EE,Sep-20,Food and non-alcoholic beverages,0.1541093699089705,0.2320126408580594
EE,Sep-20,Housing (rentals and repairs),-0.0673927096118945,0.2320126408580594
EE,Sep-20,Other,0.1676241602746381,0.2320126408580594
EE,Sep-20,Transport,0.2720727635060394,0.2320126408580594
EE,Sep-20,"Water, electricity, gas and other fuels",-0.340000286810637,0.2320126408580594
EE,Oct-20,"Alcoholic beverages, tobacco and narcotics",0.0587907258738346,0.5020928421495796
EE,Oct-20,Clothing and footwear,0.0095302165277627,0.5020928421495796
EE,Oct-20,Food and non-alcoholic beverages,0.2151191025104391,0.5020928421495796
EE,Oct-20,Housing (rentals and repairs),-0.0714997294517906,0.5020928421495796
EE,Oct-20,Other,0.2762080880064571,0.5020928421495796
EE,Oct-20,Transport,0.326310613023687,0.5020928421495796
EE,Oct-20,"Water, electricity, gas and other fuels",-0.3123661743408105,0.5020928421495796
EE,Nov-20,"Alcoholic beverages, tobacco and narcotics",0.0536815990887128,0.2240967080311868
EE,Nov-20,Clothing and footwear,0.0147264472451189,0.2240967080311868
EE,Nov-20,Food and non-alcoholic beverages,0.0850024868930983,0.2240967080311868
EE,Nov-20,Housing (rentals and repairs),-0.066446283951921,0.2240967080311868
EE,Nov-20,Other,0.1481200913810424,0.2240967080311868
EE,Nov-20,Transport,0.2275271119108269,0.2240967080311868
EE,Nov-20,"Water, electricity, gas and other fuels",-0.2385147445356913,0.2240967080311868
EE,Dec-20,"Alcoholic beverages, tobacco and narcotics",0.0506943733732544,0.320975754231911
EE,Dec-20,Clothing and footwear,0.0183833695007276,0.320975754231911
EE,Dec-20,Food and non-alcoholic beverages,-0.0145354639929453,0.320975754231911
EE,Dec-20,Housing (rentals and repairs),-0.0793461178593921,0.320975754231911
EE,Dec-20,Other,0.0946638467940369,0.320975754231911
EE,Dec-20,Transport,0.125539913493744,0.320975754231911
EE,Dec-20,"Water, electricity, gas and other fuels",0.1255758329224852,0.320975754231911
EE,Jan-21,"Alcoholic beverages, tobacco and narcotics",0.0554543657020592,0.6009289106914869
EE,Jan-21,Clothing and footwear,-0.0091793764568222,0.6009289106914869
EE,Jan-21,Food and non-alcoholic beverages,0.0072225660042982,0.6009289106914869
EE,Jan-21,Housing (rentals and repairs),-0.1075255530764901,0.6009289106914869
EE,Jan-21,Other,0.1440119862166219,0.6009289106914869
EE,Jan-21,Transport,0.0658562214453789,0.6009289106914869
EE,Jan-21,"Water, electricity, gas and other fuels",0.4450887008564413,0.6009289106914869
EE,Feb-21,"Alcoholic beverages, tobacco and narcotics",0.0775706369429138,0.2925666490374177
EE,Feb-21,Clothing and footwear,0.0389928426718463,0.2925666490374177
EE,Feb-21,Food and non-alcoholic beverages,-0.088114113492196,0.2925666490374177
EE,Feb-21,Housing (rentals and repairs),-0.107333838501829,0.2925666490374177
EE,Feb-21,Other,-0.0196884219705433,0.2925666490374177
EE,Feb-21,Transport,-0.2128642590513582,0.2925666490374177
EE,Feb-21,"Water, electricity, gas and other fuels",0.6040038024385843,0.2925666490374177
EE,Mar-21,"Alcoholic beverages, tobacco and narcotics",0.0525623346246677,0.0079573006548434
EE,Mar-21,Clothing and footwear,0.0517324780462708,0.0079573006548434
EE,Mar-21,Food and non-alcoholic beverages,0.0555463926866245,0.0079573006548434
EE,Mar-21,Housing (rentals and repairs),-0.1164891235552528,0.0079573006548434
EE,Mar-21,Other,0.11427919609907,0.0079573006548434
EE,Mar-21,Transport,-0.5155322446499737,0.0079573006548434
EE,Mar-21,"Water, electricity, gas and other fuels",0.3658582674034371,0.0079573006548434
EE,Apr-21,"Alcoholic beverages, tobacco and narcotics",0.0542553053035428,-0.3871018262582651
EE,Apr-21,Clothing and footwear,0.0579701817547188,-0.3871018262582651
EE,Apr-21,Food and non-alcoholic beverages,0.0341459833187219,-0.3871018262582651
EE,Apr-21,Housing (rentals and repairs),-0.0390367403323643,-0.3871018262582651
EE,Apr-21,Other,-0.2259607248605296,-0.3871018262582651
EE,Apr-21,Transport,-0.7447858249633001,-0.3871018262582651
EE,Apr-21,"Water, electricity, gas and other fuels",0.4763099935209456,-0.3871018262582651
EE,May-21,"Alcoholic beverages, tobacco and narcotics",0.0536957774619712,-1.373373733775643
EE,May-21,Clothing and footwear,-0.0024547144294193,-1.373373733775643
EE,May-21,Food and non-alcoholic beverages,0.063069722082302,-1.373373733775643
EE,May-21,Housing (rentals and repairs),0.0622472114541905,-1.373373733775643
EE,May-21,Other,-1.213904854140725,-1.373373733775643
EE,May-21,Transport,-0.9821058677566816,-1.373373733775643
EE,May-21,"Water, electricity, gas and other fuels",0.6460789915527189,-1.373373733775643
EE,Jun-21,"Alcoholic beverages, tobacco and narcotics",0.0517535224940491,-0.597225372437928
EE,Jun-21,Clothing and footwear,-0.0364608406109191,-0.597225372437928
EE,Jun-21,Food and non-alcoholic beverages,0.0156495290470558,-0.597225372437928
EE,Jun-21,Housing (rentals and repairs),0.0846464926513357,-0.597225372437928
EE,Jun-21,Other,-0.6403150447562544,-0.597225372437928
EE,Jun-21,Transport,-0.9678821833560892,-0.597225372437928
EE,Jun-21,"Water, electricity, gas and other fuels",0.8953831520928935,-0.597225372437928
EE,Jul-21,"Alcoholic beverages, tobacco and narcotics",0.0523263157341752,-0.3625559127010769
EE,Jul-21,Clothing and footwear,0.017456394460391,-0.3625559127010769
EE,Jul-21,Food and non-alcoholic beverages,0.1132539204082049,-0.3625559127010769
EE,Jul-21,Housing (rentals and repairs),0.1098378293921074,-0.3625559127010769
EE,Jul-21,Other,-1.128614490023821,-0.3625559127010769
EE,Jul-21,Transport,-1.078838832890094,-0.3625559127010769
EE,Jul-21,"Water, electricity, gas and other fuels",1.552022950217959,-0.3625559127010769
EE,Aug-21,"Alcoholic beverages, tobacco and narcotics",0.0464696298473086,-0.5645138771542939
EE,Aug-21,Clothing and footwear,0.0252827829929579,-0.5645138771542939
EE,Aug-21,Food and non-alcoholic beverages,0.207959853206986,-0.5645138771542939
EE,Aug-21,Housing (rentals and repairs),0.1678061638397066,-0.5645138771542939
EE,Aug-21,Other,-1.220972040794076,-0.5645138771542939
EE,Aug-21,Transport,-1.035445924493249,-0.5645138771542939
EE,Aug-21,"Water, electricity, gas and other fuels",1.244385658246072,-0.5645138771542939
EE,Sep-21,"Alcoholic beverages, tobacco and narcotics",0.0518724066036869,0.6280189541174215
EE,Sep-21,Clothing and footwear,0.0287144115084291,0.6280189541174215
EE,Sep-21,Food and non-alcoholic beverages,0.313222557408499,0.6280189541174215
EE,Sep-21,Housing (rentals and repairs),0.1239675936067905,0.6280189541174215
EE,Sep-21,Other,-0.972648841136327,0.6280189541174215
EE,Sep-21,Transport,-1.253055332329433,0.6280189541174215
EE,Sep-21,"Water, electricity, gas and other fuels",2.335946158455775,0.6280189541174215
EE,Oct-21,"Alcoholic beverages, tobacco and narcotics",0.0399040350881658,-0.697003660080667
EE,Oct-21,Clothing and footwear,-0.0079671086775341,-0.697003660080667
EE,Oct-21,Food and non-alcoholic beverages,0.2678413255383929,-0.697003660080667
EE,Oct-21,Housing (rentals and repairs),0.1457798785704771,-0.697003660080667
EE,Oct-21,Other,-1.135689968902715,-0.697003660080667
EE,Oct-21,Transport,-1.657364419720098,-0.697003660080667
EE,Oct-21,"Water, electricity, gas and other fuels",1.650492598022643,-0.697003660080667
EE,Nov-21,"Alcoholic beverages, tobacco and narcotics",0.0400741047204655,0.1437199440226404
EE,Nov-21,Clothing and footwear,-0.0433524193250973,0.1437199440226404
EE,Nov-21,Food and non-alcoholic beverages,0.5570104984367565,0.1437199440226404
EE,Nov-21,Housing (rentals and repairs),0.138688581411241,0.1437199440226404
EE,Nov-21,Other,-0.9091105843621468,0.1437199440226404
EE,Nov-21,Transport,-1.966412958601836,0.1437199440226404
EE,Nov-21,"Water, electricity, gas and other fuels",2.326822721743261,0.1437199440226404
EE,Dec-21,"Alcoholic beverages, tobacco and narcotics",0.0425636243220962,2.602880796855896
EE,Dec-21,Clothing and footwear,-0.0648049910599331,2.602880796855896
EE,Dec-21,Food and non-alcoholic beverages,0.6453764394855336,2.602880796855896
EE,Dec-21,Housing (rentals and repairs),0.1425944381475352,2.602880796855896
EE,Dec-21,Other,-1.282272856570425,2.602880796855896
EE,Dec-21,Transport,-2.023635345682616,2.602880796855896
EE,Dec-21,"Water, electricity, gas and other fuels",5.1430594882137,2.602880796855896
EE,Jan-22,"Alcoholic beverages, tobacco and narcotics",0.0366137541213537,1.69803033855065
EE,Jan-22,Clothing and footwear,-0.0611479397839744,1.69803033855065
EE,Jan-22,Food and non-alcoholic beverages,0.9933905837999806,1.69803033855065
EE,Jan-22,Housing (rentals and repairs),0.1899163150749655,1.69803033855065
EE,Jan-22,Other,-0.8282245673445873,1.69803033855065
EE,Jan-22,Transport,-2.032938331543687,1.69803033855065
EE,Jan-22,"Water, electricity, gas and other fuels",3.400420524226597,1.69803033855065
EE,Feb-22,"Alcoholic beverages, tobacco and narcotics",0.0292317567949884,1.180230754318947
EE,Feb-22,Clothing and footwear,-0.0552140694949452,1.180230754318947
EE,Feb-22,Food and non-alcoholic beverages,1.344107840424466,1.180230754318947
EE,Feb-22,Housing (rentals and repairs),0.1661824290072665,1.180230754318947
EE,Feb-22,Other,-1.111604909476853,1.180230754318947
EE,Feb-22,Transport,-1.936379217625224,1.180230754318947
EE,Feb-22,"Water, electricity, gas and other fuels",2.743906924689244,1.180230754318947
EE,Mar-22,"Alcoholic beverages, tobacco and narcotics",0.038346349179539,1.680426516986621
EE,Mar-22,Clothing and footwear,-0.0994216313881706,1.680426516986621
EE,Mar-22,Food and non-alcoholic beverages,1.489611899610425,1.680426516986621
EE,Mar-22,Housing (rentals and repairs),0.2189128338645479,1.680426516986621
EE,Mar-22,Other,-1.561866958244074,1.680426516986621
EE,Mar-22,Transport,-2.132994659874842,1.680426516986621
EE,Mar-22,"Water, electricity, gas and other fuels",3.727838683839193,1.680426516986621
EE,Apr-22,"Alcoholic beverages, tobacco and narcotics",0.035296131915972,4.327356564098178
EE,Apr-22,Clothing and footwear,-0.1342293413688089,4.327356564098178
EE,Apr-22,Food and non-alcoholic beverages,1.603398824922136,4.327356564098178
EE,Apr-22,Housing (rentals and repairs),0.4274457144711192,4.327356564098178
EE,Apr-22,Other,-2.263258345568759,4.327356564098178
EE,Apr-22,Transport,-2.220349237603534,4.327356564098178
EE,Apr-22,"Water, electricity, gas and other fuels",6.879052817330049,4.327356564098178
EE,May-22,"Alcoholic beverages, tobacco and narcotics",0.0270132769842087,6.108271230491628
EE,May-22,Clothing and footwear,-0.1020298986772418,6.108271230491628
EE,May-22,Food and non-alcoholic beverages,1.873362011552273,6.108271230491628
EE,May-22,Housing (rentals and repairs),0.3050980922589804,6.108271230491628
EE,May-22,Other,-1.292609609268156,6.108271230491628
EE,May-22,Transport,-2.245634591797344,6.108271230491628
EE,May-22,"Water, electricity, gas and other fuels",7.543071949438921,6.108271230491628
EE,Jun-22,"Alcoholic beverages, tobacco and narcotics",0.0258693004606676,5.270514381926084
EE,Jun-22,Clothing and footwear,-0.0593118492684317,5.270514381926084
EE,Jun-22,Food and non-alcoholic beverages,2.113987088802897,5.270514381926084
EE,Jun-22,Housing (rentals and repairs),0.3722018787520616,5.270514381926084
EE,Jun-22,Other,-1.900474993276828,5.270514381926084
EE,Jun-22,Transport,-2.509422465830729,5.270514381926084
EE,Jun-22,"Water, electricity, gas and other fuels",7.227665422286445,5.270514381926084
EE,Jul-22,"Alcoholic beverages, tobacco and narcotics",0.0255167298063997,5.90544540460052
EE,Jul-22,Clothing and footwear,-0.0723764013263043,5.90544540460052
EE,Jul-22,Food and non-alcoholic beverages,2.19668350056174,5.90544540460052
EE,Jul-22,Housing (rentals and repairs),0.3604037950760069,5.90544540460052
EE,Jul-22,Other,-1.92263421544462,5.90544540460052
EE,Jul-22,Transport,-2.448984428901975,5.90544540460052
EE,Jul-22,"Water, electricity, gas and other fuels",7.76683642482927,5.90544540460052
EE,Aug-22,"Alcoholic beverages, tobacco and narcotics",0.0255940879484009,7.950671271358381
EE,Aug-22,Clothing and footwear,-0.1190960709851615,7.950671271358381
EE,Aug-22,Food and non-alcoholic beverages,2.407179257538317,7.950671271358381
EE,Aug-22,Housing (rentals and repairs),0.3137238944164075,7.950671271358381
EE,Aug-22,Other,-1.963262496529615,7.950671271358381
EE,Aug-22,Transport,-2.31836573650744,7.950671271358381
EE,Aug-22,"Water, electricity, gas and other fuels",9.60489833547748,7.950671271358381
EE,Sep-22,"Alcoholic beverages, tobacco and narcotics",0.0183277847513147,5.884281486602966
EE,Sep-22,Clothing and footwear,-0.1322827741183424,5.884281486602966
EE,Sep-22,Food and non-alcoholic beverages,2.731013145042311,5.884281486602966
EE,Sep-22,Housing (rentals and repairs),0.3340915734940547,5.884281486602966
EE,Sep-22,Other,-2.000818221344581,5.884281486602966
EE,Sep-22,Transport,-2.171330112182085,5.884281486602966
EE,Sep-22,"Water, electricity, gas and other fuels",7.105280090960296,5.884281486602966
EE,Oct-22,"Alcoholic beverages, tobacco and narcotics",0.0204938556594538,5.094345502802199
EE,Oct-22,Clothing and footwear,-0.1315203357406161,5.094345502802199
EE,Oct-22,Food and non-alcoholic beverages,3.104991027040644,5.094345502802199
EE,Oct-22,Housing (rentals and repairs),0.2427977255466821,5.094345502802199
EE,Oct-22,Other,-1.953571313761488,5.094345502802199
EE,Oct-22,Transport,-1.816443684186722,5.094345502802199
EE,Oct-22,"Water, electricity, gas and other fuels",5.627598228244223,5.094345502802199
EE,Nov-22,"Alcoholic beverages, tobacco and narcotics",0.0209954952319317,4.735150606177786
EE,Nov-22,Clothing and footwear,-0.1083658069164186,4.735150606177786
EE,Nov-22,Food and non-alcoholic beverages,3.133641935586506,4.735150606177786
EE,Nov-22,Housing (rentals and repairs),0.1921688918887076,4.735150606177786
EE,Nov-22,Other,-2.002612972551003,4.735150606177786
EE,Nov-22,Transport,-1.485666713862358,4.735150606177786
EE,Nov-22,"Water, electricity, gas and other fuels",4.984989776800413,4.735150606177786
EE,Dec-22,"Alcoholic beverages, tobacco and narcotics",0.019756511485375,2.328740678340068
EE,Dec-22,Clothing and footwear,-0.1106544941925095,2.328740678340068
EE,Dec-22,Food and non-alcoholic beverages,3.302138219999292,2.328740678340068
EE,Dec-22,Housing (rentals and repairs),0.1826112757706071,2.328740678340068
EE,Dec-22,Other,-1.830338168436761,2.328740678340068
EE,Dec-22,Transport,-1.29200024066053,2.328740678340068
EE,Dec-22,"Water, electricity, gas and other fuels",2.057227574374593,2.328740678340068
EE,Jan-23,"Alcoholic beverages, tobacco and narcotics",0.0125546757627477,3.061492224670623
EE,Jan-23,Clothing and footwear,-0.1371693545314901,3.061492224670623
EE,Jan-23,Food and non-alcoholic beverages,3.056871145000926,3.061492224670623
EE,Jan-23,Housing (rentals and repairs),0.1510200929159888,3.061492224670623
